"transaction_id","session_id","date","user_id","product_id","quantity","revenue"
"TfTOkh9hJmT3","nuPtNgMoGK",2024-09-11,19108,"01-SB",5,75
"zP8sSHuV2KPf","ZCLiHDXVOp",2024-09-11,19719,"01-SB",4,60
"oFR2TcW9QpBj","tNffnj4D3z",2024-09-11,7527,"02-CBC",5,37.5
"JwSlckcAE1Rh","S0NJZniK7U",2024-09-11,5999,"01-SB",5,75
"lW3STz7bbhQR","jEWAKia1Fy",2024-09-11,6645,"02-CBC",1,7.5
"njGgYvrtTTdd","N7om17sXfZ",2024-09-11,11637,"01-LB",4,220
"Pnj7FKwsLyAi","jsHWeoi2SO",2024-09-11,15983,"02-DBC",1,10
"7Q8oN8J4MAZ8","yHxHh16cug",2024-09-12,1781,"01-SB",1,15
"AUrGzTVhEwj3","DT2cFfhhN7",2024-09-12,16638,"01-MB",4,120
"E68SS9GwpCWs","sncxWW9XZj",2024-09-12,19508,"01-SB",2,30
"JRekS0EMdLns","0xMAmRgiwE",2024-09-12,924,"02-DBC",4,40
"DqFFvAW1RgqS","Bvg0z8q8XP",2024-09-12,1309,"01-SB",5,75
"AUcIxSc59ur8","HiXfXQsurU",2024-09-12,5747,"01-MB",5,150
"iviLPXiWxwtk","jCXRgtwbJg",2024-09-13,17540,"02-DBC",2,20
"vBf63mj2Ii1C","3GhiNPQ6nI",2024-09-13,11606,"02-CBC",5,37.5
"3Wxs8tkypqfk","GuWkVt8Q4R",2024-09-13,18165,"01-MB",4,120
"HPLrlcn7Sx3q","ZfMnSAykqG",2024-09-13,9290,"01-LB",1,55
"SH0gMQQ3Qy5R","k0beJuSGtg",2024-09-13,17254,"01-SB",3,45
"CZbgrtrhb9FM","HRxWqYOeF1",2024-09-13,13317,"02-DBC",2,20
"02NxYfCIjGha","Yxlf4LsaHY",2024-09-13,14924,"01-MB",2,60
"jNoNNnEtRKvt","n6DVwcnbQY",2024-09-13,4336,"01-LB",3,165
"pghKxZHSMEsy","19kZUpPT3r",2024-09-13,9659,"01-SB",2,30
"w4aUH6jdjVan","t9QbkrzXfm",2024-09-14,3485,"02-DBC",1,10
"PCiBrlaFyAed","GVndCwCZIf",2024-09-14,5195,"01-MB",4,120
"lkhBbQc488zN","pkxEtiv03q",2024-09-14,4554,"01-LB",3,165
"Gpouqm1GX38B","HADTdgZGLn",2024-09-14,19328,"02-CBC",5,37.5
"pUeLi9kqkVWn","SppKY6P6kp",2024-09-14,8196,"01-LB",1,55
"8yklFu1M1SoN","LpthV8pAh6",2024-09-15,18211,"02-CBC",3,22.5
"rPPywYUdSkx0","tGbRoME3z3",2024-09-15,15406,"02-DBC",2,20
"YFccNcRdzft9","Gl3VyPVUKV",2024-09-15,1310,"01-SB",3,45
"7RkUN9twJmTy","GKdOTia3gq",2024-09-15,10687,"01-LB",3,165
"rrd3taKxwIjw","NAKjddxvIt",2024-09-15,8168,"01-MB",4,120
"xXo7O9R1UPcY","q0HGnHEbb6",2024-09-16,7365,"02-CBC",2,15
"OCKrJzqdecTq","RpSnNBUrvo",2024-09-16,10654,"02-DBC",2,20
"om6ocXRNzZzx","SkFUxe4UKC",2024-09-16,17120,"01-SB",2,30
"MyCPy0l7E9y0","5lJCMnGCEq",2024-09-16,7630,"02-DBC",3,30
"0ADcDIGSPgeu","hlzyI6AYoF",2024-09-16,12998,"02-DBC",1,10
"cWVXWLfBVMRF","j7fMtcnpJz",2024-09-16,18419,"01-LB",2,110
"sRPUGaExwzoQ","kWydvhwwc1",2024-09-16,11986,"01-MB",1,30
"kuhEUGwEVv3b","rujddwqEkn",2024-09-17,10103,"02-CBC",3,22.5
"wM3PWODCieVu","cWBSvM3vOO",2024-09-17,2608,"02-CBC",4,30
"crVS8G0L8YsP","gb32Qup8lT",2024-09-17,280,"02-DBC",1,10
"WpHuXGidYoXP","3Hg11hmDRB",2024-09-17,12021,"02-DBC",2,20
"uviwMxqcn6hm","lhNDTgtQWi",2024-09-17,10591,"02-DBC",4,40
"0MKN1NE0MNtC","l7nGoYDv6t",2024-09-17,18371,"01-MB",5,150
"Gk7yb4OXCoto","YWLfX2mWF6",2024-09-17,7491,"01-SB",1,15
"Qsj4W4goJDwj","Fchej2ioO1",2024-09-17,7801,"01-MB",3,90
"0JpIzXYISOKN","EIc3RYJbF7",2024-09-17,11869,"02-CBC",3,22.5
"1KMFY2v9tNuL","JXGcZegMUF",2024-09-18,2164,"02-DBC",4,40
"2O2a3ZY3I9bt","FNJpiCgpzk",2024-09-18,15784,"01-SB",3,45
"kPkZreVIl47v","DOybsgkc94",2024-09-18,5151,"02-CBC",4,30
"AlB7sc6pgAPr","9xEDaoIT8Y",2024-09-18,13088,"01-LB",2,110
"KU9FIkfqDk15","BavznVeGtK",2024-09-18,10453,"01-SB",1,15
"6SaNjQTCCo2f","UiggIY8CxZ",2024-09-18,5711,"01-SB",4,60
"DJZpOT6TCCnb","0KQYcqnSzI",2024-09-18,5494,"02-CBC",5,37.5
"0jLxk5JPRzmH","7yVUHdQohI",2024-09-19,4749,"02-CBC",2,15
"HRiQMhUFfwpC","1cYECeGpCS",2024-09-19,6217,"01-SB",5,75
"T6AbXQI4leXF","TSX8vGJ0Kn",2024-09-19,12952,"02-DBC",3,30
"5Wq6MR9flEBD","XCKIcnEXPE",2024-09-19,16671,"01-SB",1,15
"tPecaObtJnQE","c0PyYsDTEf",2024-09-19,17670,"01-LB",1,55
"iL2ftV1Ukt9B","IqxFdwEKF9",2024-09-19,12060,"02-CBC",2,15
"zbajZzbv1GoA","ObAmruWLK6",2024-09-19,9431,"02-DBC",1,10
"W6iBJrMNE4IQ","H3jwB9BRRs",2024-09-19,7339,"01-LB",1,55
"cEKPP0aixOYJ","LH81DTBNno",2024-09-20,12056,"01-MB",2,60
"Y4XBtdEClPFI","E9vUU5Z7CS",2024-09-20,10936,"02-CBC",4,30
"HOqavKqXs0HA","AAULDYxCi5",2024-09-20,12054,"01-SB",2,30
"W6158ExAS8Te","jFpVPNZ34J",2024-09-21,6530,"01-MB",3,90
"Ysu2xbxHsr1z","78tIzAWvjl",2024-09-21,18622,"01-SB",4,60
"Dtt8nVQ59UFu","Dqu1QQDE7m",2024-09-21,1280,"02-DBC",1,10
"4K3bktHZjQ89","kSQmY0XQ2p",2024-09-21,12467,"02-DBC",5,50
"0uWpoFRl7dfb","dDh8cORhCx",2024-09-21,13155,"01-LB",4,220
"7KvmdrRyOaLG","e7LFxdHlWz",2024-09-21,18193,"01-LB",4,220
"YNkVm7CEIYfe","EGrNSdo7jY",2024-09-21,19314,"02-DBC",4,40
"vfzzlmk4pC9u","S3y8GtEJqw",2024-09-21,16672,"01-LB",3,165
"2ICaf893hcb9","tjYRTX8SP4",2024-09-22,4793,"01-MB",2,60
"U4p5PUpO8b8F","OFMpdEbfPb",2024-09-22,13851,"02-DBC",2,20
"hMnbVgzmswx6","Vq0ZZTJE03",2024-09-22,10761,"01-SB",3,45
"6FpnxRmKv7XM","ifpxxDWdPv",2024-09-22,10117,"02-DBC",3,30
"HjpYwDaHzAYH","5QatNs1hzt",2024-09-22,2520,"01-SB",2,30
"kl8vleGzI8Gp","y6YY8GZezf",2024-09-22,15439,"01-SB",5,75
"J3xWWlwqSo6D","MENN7AcHaA",2024-09-22,1709,"01-MB",5,150
"HTE3e3QwPol0","9hR5vYQrF1",2024-09-23,15067,"02-DBC",3,30
"feNXXpNa1lqu","hUsCHPV2bX",2024-09-23,3440,"01-LB",5,275
"97jHuDiAn7Tc","uBFTuhu57b",2024-09-23,44,"01-MB",1,30
"lBTOJFnasNvb","byRTUBbMe2",2024-09-23,3811,"02-DBC",5,50
"Q81wa91ScHCP","RUW3VTnv1t",2024-09-23,12797,"01-MB",4,120
"GHQo2pNnM3Z1","fwD9JQq2GS",2024-09-23,18367,"01-LB",2,110
"CUugPTcuupbL","jNWdM9HxlW",2024-09-23,18872,"01-MB",3,90
"pu1nznwp1TP9","6RBazwn8WY",2024-09-24,782,"01-LB",2,110
"MXAfifvQnGEr","jySZBxROq9",2024-09-24,15017,"01-SB",4,60
"KSTZpNUkAxOC","OsGkssWXxv",2024-09-24,11048,"02-CBC",3,22.5
"DI3onbdTZbJ2","0QXVoQh243",2024-09-24,3660,"01-LB",2,110
"n09FNJ8nWIMF","3BFFpk6c9x",2024-09-24,18653,"01-MB",2,60
"uOpbcR97Hvsa","fjw1t63X8z",2024-09-24,5561,"02-CBC",4,30
"mFCicQdGxTVi","66G47YPVBR",2024-09-25,19621,"01-LB",1,55
"EoGyzLLRCkQO","AklCIIxOiP",2024-09-25,12199,"02-CBC",5,37.5
"iVZhZ3Hy35kL","JZj73gLAGk",2024-09-25,1408,"02-CBC",5,37.5
"WZmaVtNbl0BM","fq8cuLsJZU",2024-09-25,4025,"01-LB",2,110
"SvwnKRBsvFie","K1zIMDoXZc",2024-09-26,16270,"01-MB",3,90
"lXY7rq2UBohd","TPRzbu4gUF",2024-09-26,10447,"01-LB",2,110
"PrkJQnRObnBb","tgHXGbeDWZ",2024-09-26,17151,"01-MB",3,90
"YN9l5l89Onmm","MGQ1makFjq",2024-09-26,13134,"01-MB",4,120
"94SYI7XwYOIu","EN4fTgQ2G0",2024-09-26,11848,"02-DBC",2,20
"CmDLbtSF4gcV","mWtTfAbjPy",2024-09-26,770,"02-DBC",1,10
"7ZcWcJV7x3PX","0vKdMTWDNk",2024-09-26,12631,"01-LB",1,55
"O1nD7v5JGkM7","2VbEeviynY",2024-09-26,3902,"02-CBC",5,37.5
"H69LSmIlVSKd","1SpOQrvbk7",2024-09-26,11815,"01-LB",4,220
"NXbOO5zzcQku","QI2eE5Rnb7",2024-09-27,19178,"02-DBC",3,30
"XanfUjYW3GFP","UdGo6wanqq",2024-09-27,3295,"02-DBC",1,10
"8jw4WOVy65wD","QwbDnB8J3R",2024-09-27,19778,"02-DBC",5,50
"xMWBssw9EReD","KSvUEWLKci",2024-09-27,5896,"01-SB",3,45
"gAaCYQ9jYp29","mG20L37yGc",2024-09-27,4729,"01-SB",4,60
"1PmHtJxbHPia","7NqJyMUUEe",2024-09-27,13131,"02-DBC",5,50
"OWiCWMl2E46k","febJYHnfZg",2024-09-27,4093,"02-DBC",2,20
"EuBFqId5Rthp","5kXqJvzp8Z",2024-09-28,4320,"01-MB",2,60
"ZIWooVlzsBtk","Br11CvDyRo",2024-09-28,5211,"02-CBC",2,15
"3M25cnTYWt8J","U3OtEhpOdM",2024-09-28,18225,"01-MB",2,60
"q4O8khtjb3bi","qWKEXDgK92",2024-09-28,13411,"01-MB",2,60
"8oCp3qJlxhPH","bCvT9YyAWf",2024-09-28,8875,"02-CBC",5,37.5
"SuGyBI3rQmDM","cJoHKlgfF7",2024-09-29,15606,"01-MB",1,30
"Jt3pMMSh83ub","ZTNRN7qM6f",2024-09-29,15142,"02-CBC",2,15
"e0kRWxg8QQvh","7CZPxXX99h",2024-09-29,10544,"01-MB",2,60
"DcoEpc5t4Ow9","aBCT7XsTQZ",2024-09-29,1964,"02-DBC",2,20
"ttMsgO3mO1g5","KHqAFHmKqA",2024-09-30,13092,"02-CBC",2,15
"QjMpVd3bjRVk","IyhlM8HC0i",2024-09-30,12752,"01-SB",3,45
"2OyyJmictgYr","ODmU1rNYcV",2024-09-30,7267,"02-DBC",3,30
"rBMJAzk7Yjxx","YQnoMrNlnw",2024-09-30,4991,"01-LB",2,110
"t7SnT3KnvNsX","jptObVeZvm",2024-09-30,10428,"02-DBC",4,40
"F14Sczhm9lvS","ELUrTcQrRg",2024-10-01,413,"01-SB",3,45
"9Ghnw1tzXhkh","2EMfJdG4WW",2024-10-01,10219,"02-DBC",2,20
"fEvIedORWA9H","R13oFWSdBu",2024-10-01,1786,"01-MB",4,120
"fgcA8rB29v2b","dZQoCiQV7d",2024-10-01,16422,"01-SB",3,45
"DxfG5YJQpic8","iNXAfR5pIM",2024-10-01,2760,"01-LB",4,220
"7sugZFoPVdiz","PMjiyAeCCi",2024-10-01,9473,"02-DBC",5,50
"gFmjaAvuqI0E","vgq3n01kTg",2024-10-01,16684,"02-DBC",5,50
"TFWXDaXLkkXG","GOu57wOkyO",2024-10-01,16519,"01-LB",4,220
"r0V06F0IhI7r","z7jrhiUkCd",2024-10-01,53715620,"01-MB",1,30
"XhDDzBJPfRQ2","OKt0klDNom",2024-10-01,85860533,"01-MB",4,120
"FmhsVl9HZ7ax","3q3t5F7xQT",2024-10-01,72633418,"02-CBC",4,30
"rwZoSffr6omB","43KkbMZQMN",2024-10-01,44284230,"01-LB",1,55
"hgmm7NGu50Dp","aMeRLLOA8P",2024-10-02,8239,"01-MB",3,90
"ohY39OLrgSEt","BahL7YYxP1",2024-10-02,12700,"02-DBC",4,40
"zD7Xh01CoDj4","A3AvuK2Ibh",2024-10-02,14986,"01-LB",3,165
"Qn6CgP68lCfA","2XLMAwMdpS",2024-10-02,19831,"01-SB",3,45
"vURQ9JrQiiSu","0R9Ej3eYFe",2024-10-02,9905,"01-LB",4,220
"8aBunBBPClHB","HwZX9LviWF",2024-10-02,7674,"01-MB",4,120
"2vIgvPoAGGon","MRAMZ6eDBS",2024-10-02,590,"02-DBC",5,50
"gtPBbZvRbMgk","VGGamokGG5",2024-10-02,2687,"02-DBC",4,40
"ElyrVFXxTkzU","MuPb4kuQX0",2024-10-02,890,"01-LB",2,110
"C8Yoh22L4Q60","2uPgOzcWH0",2024-10-02,62264755,"02-CBC",2,15
"xmvSnJ2j47nY","qMZj2Xas03",2024-10-02,33873828,"01-MB",4,120
"a01ajCKG2FLP","G6LwdBQ1CI",2024-10-03,187,"02-CBC",3,22.5
"CntK1V3AmkPb","soMVttGNix",2024-10-03,15436,"02-DBC",1,10
"csZ3ZCGTOum6","cSYVvogZIS",2024-10-03,17130,"01-SB",5,75
"tWLr3EZgnSp7","N4J22HDaT6",2024-10-03,9282,"02-CBC",3,22.5
"kDgIWJBBwLyQ","NBP1B6fs93",2024-10-03,96343978,"02-DBC",5,50
"2V9GKQlNdqB5","Ayui7Z25cx",2024-10-03,47542105,"02-DBC",2,20
"nY86IKMYdArq","t5TpFp7SoT",2024-10-03,38515021,"02-CBC",1,7.5
"mYyOjjr6Gv9U","rDPNfXo7XI",2024-10-03,14457520,"02-DBC",4,40
"9ihPn5syRaf1","Dh6LASrZHy",2024-10-03,14472178,"02-DBC",1,10
"yDflofa3OTT3","bw0kiUCrqc",2024-10-03,51273982,"02-DBC",2,20
"MfdTRsOpM39X","q2r5OfJVJh",2024-10-04,3208,"01-SB",3,45
"UbHxJCnKfsTr","dNEAbumN54",2024-10-04,18234,"02-DBC",4,40
"OKQPIgIFuqjv","W4dPxOKbDv",2024-10-04,12685,"01-MB",3,90
"CPetzeZbuWVt","3YvL2SA32f",2024-10-04,14193,"02-CBC",4,30
"O2od4pKW57U7","5NrWWxhFAp",2024-10-04,6967,"02-CBC",1,7.5
"6HyPW6fvUojs","cG182QE6Ll",2024-10-04,5301,"02-CBC",3,22.5
"1hMtl69Vndzd","NF9ZWOuWVY",2024-10-04,97231883,"01-SB",5,75
"qyhnTfDnkrCX","rlbizMFWFe",2024-10-05,19993,"01-SB",3,45
"G694YYDZzwJy","vmNqWk6zX7",2024-10-05,1623,"02-DBC",2,20
"nMrHF3znkROZ","rlS1OrkJxG",2024-10-05,15454,"02-DBC",2,20
"KH0UILpYYSC7","wvnNNcKNW7",2024-10-05,3745,"01-SB",4,60
"t4WJEb6pfZcd","xU47tK1TZA",2024-10-05,11223,"02-DBC",2,20
"bKqN3Z66VF8m","AfjOiA2yhx",2024-10-05,17853,"02-DBC",5,50
"ZINeduYjVqGa","bBUep2N5KB",2024-10-05,11640,"02-CBC",2,15
"Iu9YF5BhJaLZ","EgUbQqebLm",2024-10-05,14267,"01-LB",3,165
"vHamRrrrPHwS","GuX8HVORtM",2024-10-05,4301,"01-LB",2,110
"0X7U2PJZ08hO","59lFNWfJgK",2024-10-05,24831879,"01-LB",1,55
"XGI9mRd2oeCr","IGp131c5q9",2024-10-05,83632072,"01-LB",1,55
"D2IaB2UyFdmM","662J5BA1lZ",2024-10-06,11903,"01-LB",5,275
"Xgt0XDJdZ2VG","curZftOkj4",2024-10-06,10313,"01-SB",5,75
"1iBTWaV99vqu","DjgrYvlY8d",2024-10-06,14987,"02-DBC",3,30
"OSEh6XDSrpPD","X9VJgxQxK2",2024-10-06,11560,"01-SB",3,45
"aUfTmKM9R2Fm","ctZ4IbMFKa",2024-10-06,15444,"01-LB",1,55
"7FejKiKv0ZBp","8oCG0FoLip",2024-10-06,1853,"01-LB",3,165
"zEll16Pc6Rmx","KPbG4sDVsj",2024-10-06,8813,"01-MB",2,60
"bJ8iJgfy4mwF","0v5LqdQJjt",2024-10-06,4637,"02-DBC",4,40
"0iljCufJ6nLs","BFYziD98Mc",2024-10-06,66248822,"01-LB",5,275
"IMj2ROYiKaNb","U6yc79M2og",2024-10-06,93633599,"02-CBC",3,22.5
"Nklj0IzOWC98","rzkuwdWaAO",2024-10-07,2094,"01-MB",2,60
"g3HTSqDZbbsj","k7YMWtpbfQ",2024-10-07,1110,"01-MB",3,90
"4jE7c2ADRazj","UYmKTvTXdI",2024-10-07,919,"02-CBC",2,15
"WqXDhV2ltN2x","FtvF1akdnG",2024-10-07,18084,"02-CBC",1,7.5
"QHPu9IYn8YQH","PR2HHGet3c",2024-10-07,4308,"01-MB",5,150
"zvv37NFpp6DG","OPYyAvuXz0",2024-10-07,20994474,"01-LB",3,165
"cayOoYx5tBnk","NEt6OAFvbQ",2024-10-07,50654288,"02-CBC",3,22.5
"TNRpYLzjJ9z9","EDv0JXpEir",2024-10-08,17452,"02-DBC",5,50
"P08Um9j7DhK5","BgITLhCUlp",2024-10-08,12015,"01-LB",4,220
"wIa2AxjLKCHW","2zhSIIudMH",2024-10-08,7963,"01-SB",4,60
"CbfOBoCYZ3dy","T3T629V5sv",2024-10-08,12000,"01-MB",3,90
"GUVDmlGbDYIL","SnzhWnivkm",2024-10-08,11139,"01-LB",5,275
"Skfl35ntTWHJ","TiTzqVP307",2024-10-08,76532045,"02-DBC",3,30
"J2DGKdtdX7wq","U6YUgMwSTa",2024-10-09,10379,"02-CBC",4,30
"QI8SXzxY0Yy8","CwTk3idNhp",2024-10-09,18329,"01-MB",2,60
"nqQSbmGS7WMO","Af5y3uZitc",2024-10-09,17919,"01-MB",3,90
"lADYb3fQBLvt","3vDIrVe7vY",2024-10-09,2309,"01-LB",1,55
"JeoBq8SkwVke","DRTU7kV9ra",2024-10-09,10628339,"02-CBC",2,15
"UpPeHl7OBalZ","d1LKeXQDuc",2024-10-10,16157,"01-SB",5,75
"ATAIn06whpsG","iDy5QvAk5j",2024-10-10,5627,"01-MB",2,60
"3ZpvRDpdotpR","C9bsP6TnTj",2024-10-10,3347,"01-SB",5,75
"Jcc1lfwR2RBq","9NC05c3GeC",2024-10-10,7006,"01-LB",4,220
"28br1pRsMzTw","cdeO1H7xf1",2024-10-10,4033,"02-DBC",3,30
"TArZSon1sKQI","RoWZIPM7HX",2024-10-10,2398,"01-LB",4,220
"GiwVOw8RmJFS","JOYsZa5akl",2024-10-10,97,"01-MB",5,150
"PBVJ05iLO9CW","5rduRgfOxd",2024-10-10,131,"01-LB",3,165
"KmWaxah3DRo6","jPrDcnKrGR",2024-10-10,4827,"01-MB",3,90
"4e4fGOSgQBc0","akLUttczTR",2024-10-10,6482,"01-MB",4,120
"B3PRUQak3V59","MzZvmikPUA",2024-10-10,10522,"02-DBC",1,10
"NHlTktGUgBpv","eKN3rKVHKw",2024-10-10,32528278,"01-SB",3,45
"UY0Z8w1wYwgI","cVrxzfEKEr",2024-10-10,16515325,"01-MB",4,120
"7wUc87EtYtlX","CFaWcwaf4G",2024-10-11,15137,"02-CBC",1,7.5
"9hVx1sBQp6bt","E7dsB9zQCd",2024-10-11,13206,"02-DBC",4,40
"jaE9hXv3KA4b","X12OttGlGz",2024-10-11,3433,"01-MB",3,90
"l3Rn2B2nYGqI","uxawfTP26F",2024-10-11,13440,"01-MB",1,30
"BkuZcHPCLiEo","95oQAFPECF",2024-10-11,7882,"01-MB",1,30
"QwhKGF4z61WM","cFVNqRxhmC",2024-10-11,10161,"02-DBC",2,20
"r1ycuTP1peFc","HNH66tMWEt",2024-10-11,6198,"01-LB",3,165
"N6is8JZ9zGbQ","QHwPqM19U0",2024-10-11,14027,"01-SB",2,30
"XrMNOqXedvft","KYEO1zQyKV",2024-10-12,15248,"01-LB",2,110
"X67N68nxmWJ5","WcXE2NdDud",2024-10-12,3658,"02-CBC",5,37.5
"R1BsqnIwFYjm","H2gy5jVeJH",2024-10-12,7896,"02-CBC",2,15
"ycfHWIbDrFvU","dGdGRDgmxr",2024-10-12,16539,"02-DBC",4,40
"4Pf1oMp3NVET","cUanPC11Oq",2024-10-12,5474,"02-CBC",5,37.5
"MraonBwSQUVU","0ShHBRd2Wa",2024-10-12,13399,"02-CBC",4,30
"T5nXHCrP912A","NTNHPPqu8Y",2024-10-13,9602,"01-MB",5,150
"4tFabbBTAeir","hEhAN015Nf",2024-10-13,10859,"02-CBC",5,37.5
"UoLlO7FWcEq4","pRflFHBWH3",2024-10-13,19547,"02-DBC",2,20
"XZUChJWzsmtm","xWfXTTkLuj",2024-10-13,8433,"01-MB",5,150
"gZdUrr6YIAyE","rOvp3ekJSJ",2024-10-13,33,"01-SB",1,15
"kib0a1kIwo9B","M30Lnn4NPb",2024-10-13,3751,"01-MB",3,90
"ZXUrzpoMYIFj","lertKzlTfn",2024-10-13,3169,"01-SB",4,60
"LihjKigUVYRK","Pt9HLv06CP",2024-10-13,12791,"02-CBC",1,7.5
"RJej8JsfZFdN","MSOSmgvNhD",2024-10-13,376,"01-MB",1,30
"LfZwzUSHJm1r","excJSadQWn",2024-10-14,18809,"01-MB",1,30
"k2gZykG5Q8e4","dpGJh7sXst",2024-10-14,10167,"02-CBC",4,30
"Q0ZP0S4sieWw","88cogR7t5L",2024-10-14,15535,"02-DBC",2,20
"4wL2eTNKWg8C","9NyVvImrZv",2024-10-14,1747,"02-CBC",1,7.5
"xXA443cZb2Tg","x7Dm0jXq75",2024-10-14,15299,"01-LB",4,220
"9Cj0tqN1RLsW","uJOkvaaklP",2024-10-14,17521,"01-MB",2,60
"epqueHo2XW9Y","EO9GuDdMoj",2024-10-14,5424,"02-DBC",3,30
"CSI8z0rFEv3I","U4CShqxIsB",2024-10-15,18623,"01-MB",2,60
"21fepZBZ0hag","n60S9L5tIk",2024-10-15,14981,"01-LB",4,220
"HaEJupCGF7WN","CJdrNiZJHG",2024-10-15,15334,"01-SB",4,60
"9aFTfSZUab0M","qKpEgl3sb7",2024-10-15,17724,"01-LB",2,110
"gP8ogV66N0dl","IvVCwrGAUj",2024-10-15,9732,"02-DBC",5,50
"9LRd3lvE5W2w","6vwa0nDX1L",2024-10-15,9060,"02-CBC",2,15
"90tegWaSDNzh","Nl0mKpZlxp",2024-10-15,16043,"02-DBC",2,20
"OqlXlb1y0uqA","3flNUlnXVv",2024-10-15,4451,"02-CBC",1,7.5
"zEpy83CHPSjv","Bb6tpPpMyh",2024-10-16,14934,"01-SB",4,60
"pGxgVnDkiwzS","GqmdWhfkiK",2024-10-16,6069,"01-SB",3,45
"lcRkjzmVltAw","I20Q7sLTbj",2024-10-16,18771,"01-SB",2,30
"Htppp8Tdp5hN","UIjK3kqp9Y",2024-10-17,5182,"01-SB",3,45
"oKlpjgqSgX20","LLq6SxgTVX",2024-10-17,13280,"01-MB",2,60
"UgdTbZO68CWR","1d7uzkBfw0",2024-10-17,3494,"01-SB",2,30
"OHZHBYJeuyzt","1KBcFsMgkP",2024-10-17,11755,"02-DBC",4,40
"0GLm6uZ5JrAf","6KROgpP9co",2024-10-18,13889,"02-CBC",2,15
"nNKpDNR9CSRT","qCR9mEshxK",2024-10-18,11761,"02-CBC",4,30
"XbSvAFsjAUnQ","IQ1RYGX3ZI",2024-10-18,10903,"02-CBC",3,22.5
"bJjBF5faSDFr","DF9pPNKcN2",2024-10-18,3008,"02-DBC",2,20
"mP4jaXFUVYPx","mtvUTqHSPX",2024-10-18,16798,"01-LB",4,220
"lDJSQAkxBIBk","B5bavgj0bb",2024-10-18,10045,"02-CBC",1,7.5
"Hk4x7uzx2gmU","NBJtfl5mop",2024-10-18,6391,"02-CBC",3,22.5
"eyPSASWXKCCL","KxJhiZagzS",2024-10-19,19342,"01-SB",2,30
"xv0XJ35nUxrc","Qgjpj6g8On",2024-10-19,17517,"01-LB",4,220
"QfwyULRSu9ES","e4pnHTL1ds",2024-10-19,12219,"01-SB",3,45
"BoyUhBIMPVWm","cmJkO2HNVB",2024-10-19,640,"01-MB",5,150
"pjQtLadk8kNO","bK8VguLDIT",2024-10-19,10993,"01-LB",2,110
"fHmoePOwzry0","KXrYaB2T7S",2024-10-19,18234,"01-MB",4,120
"vX2XBFhfXpDb","0iCyRjQDe4",2024-10-19,10101,"01-SB",4,60
"7oiu0Hmm3si0","r8xcCYSrwk",2024-10-20,7979,"01-SB",4,60
"e2wsz5AKWEc9","BsIEeT6V99",2024-10-20,19070,"01-MB",2,60
"TPTXgmA4dS9x","UCFB1mQkD0",2024-10-20,236,"01-MB",2,60
"JrrNCfo75TnF","quLzDQg94Z",2024-10-20,6263,"02-DBC",3,30
"vil2Ws1WOqF5","sBUJBgvonz",2024-10-20,3348,"01-MB",5,150
"5qpOhN3XW68K","cfjwUoQ62Q",2024-10-20,5006,"01-LB",5,275
"JHuvuiXUygss","AR4DN0WvHj",2024-10-20,15508,"01-MB",5,150
"fzHe6tSmDvw3","NRhBqNbXpX",2024-10-21,10699,"01-MB",4,120
"nbj09Iof9iro","e3vYyk1yGv",2024-10-21,9928,"01-LB",4,220
"WJFc2WfdXdRy","k016QQ7yTE",2024-10-21,6383,"02-DBC",2,20
"JxnKhZiCbH8T","iWkYKsH9ok",2024-10-21,5295,"01-SB",5,75
"Y2NSdNUKMO2p","jImh6hMB5R",2024-10-21,11056,"02-CBC",1,7.5
"bdj6HAUJ9NgY","z4NlWFKGL0",2024-10-21,12752,"02-DBC",4,40
"dCTyKSHcRMOj","7J8cCEpzFl",2024-10-22,8762,"02-DBC",5,50
"NXkQA4Dett8f","iDygGGiLJW",2024-10-22,5980,"01-SB",5,75
"MTJDgPYCSAmt","5Eo2R4DwR2",2024-10-22,19970,"01-MB",2,60
"wW1CjNGk2sZl","xvBOMDR2Pj",2024-10-22,10250,"02-CBC",4,30
"KWhMpEY0g26R","HqRUvQUNrt",2024-10-22,8088,"01-MB",5,150
"Ktgimm5AUZyz","YZHcGTFLkH",2024-10-22,8882,"02-CBC",3,22.5
"QuaPyR3pSkkf","GiyNjpD8k9",2024-10-22,17691,"01-LB",3,165
"FNyUujkugZ7J","dsl70Gws4t",2024-10-23,14119,"02-CBC",3,22.5
"K4LTBcSE2b8a","8a6gQamaQe",2024-10-23,12068,"01-LB",5,275
"VrQgv2DutBsA","ekpMWd6gZf",2024-10-23,1575,"02-DBC",1,10
"mosMKTGDqcPH","FNfA4kfrPt",2024-10-23,8081,"01-SB",2,30
"XHsSsSXUqLW3","qOOi5ltymi",2024-10-23,15988,"02-CBC",3,22.5
"yUPxXMNPbcnN","KPMFy2iJtH",2024-10-23,9697,"02-DBC",1,10
"RMyVkWgmCsTF","YmqCFLXruk",2024-10-23,9764,"01-LB",5,275
"hQi6dGMIosQg","9dPTlvmLMI",2024-10-23,19725,"02-CBC",1,7.5
"zlj92NB7vpFC","mFNkm0Dsr4",2024-10-23,5678,"02-DBC",5,50
"4zBaoZKKwsZl","wHp4ZVH9u2",2024-10-23,1908,"02-CBC",5,37.5
"0SfJ7nXYdMU7","FH2kDe13kx",2024-10-24,10543,"01-MB",1,30
"qaJs2nxfc6Pu","3uPZKMtX3Y",2024-10-24,7412,"01-MB",4,120
